site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
11 & 11a Ascham Road,,20/12/2019,2017-12-20,,0.080239036,6,6,"Erection of apartment building for 8 flats with bin and cycle stores, formation of new vehicular access and parking spaces. Application for Reserved Matters with respect of application 7-2016-26132",local-authority-eng:BPC,not owned by a public authority,2017-03-31,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,reserved matters approval,POINT(-1.860939 50.729989),B/BLR/0063,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
"Burlington House, Burlington Arcade Old Christchurch Road",,,2017-12-20,,0.128637354,9,9,"Alterations and extensions to form 9 additional flats, formation of bin and cycle stores",local-authority-eng:BPC,not owned by a public authority,2016-08-11,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.875846 50.721333),B/BLR/0064,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
23 Glenville Road and Land rear of 247-251 Columbia Road,yes,,2017-12-20,,0.203389359,7,7,Erection of 2 dwellinghouses and a terrace of 2 bungalows and 3 dwellinghouses and formation of vehicular accesses and parking spaces Approval of reserved matters in respect of application no. 7-2015-956-J,local-authority-eng:BPC,not owned by a public authority,2018-03-28,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,reserved matters approval,POINT(-1.899569 50.752685),B/BLR/0065,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
6-10 North Avenue ,,20/12/2019,2017-12-20,,0.228630096,7,7,Erection of 9 dwellinghouses and formation of access road and parking spaces,local-authority-eng:BPC,not owned by a public authority,2017-04-24,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.893905 50.772367),B/BLR/0066,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
St Paul's Place and 21 Lansdowne Road,,20/12/2019,2017-12-20,,0.357089164,152,152,"Erection of a 4 to 7 storey tertiary teaching building and surface level car park (first phase), the removal of TPOï¿½d trees and the erection of a 9 to 14 storey residential student accommodation building providing 550 student beds arranged as",local-authority-eng:BPC,not owned by a public authority,2017-01-13,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.866798 50.724187),B/BLR/0067,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
1 Poole Road,,,2017-12-20,,0.129208659,20,20,Change of use of offices (Class B1(a)) to 20 flats (Class C3) - Prior Approval Procedure,local-authority-eng:BPC,not owned by a public authority,2017-03-11,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.888882 50.71964),B/BLR/0068,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
586-588 Wimborne Road and 12 Smithfield Place ,,20/12/2019,2017-12-20,,0.057083032,10,10,Alterations to front elevation of restaurant and formation of new 1st and 2nd floor levels to form 10 flats with bin store and cycle store - revised application,local-authority-eng:BPC,not owned by a public authority,2017-09-18,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.878553 50.745902),B/BLR/0069,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
194 Charminster Road ,,,2017-12-20,,0.022563936,5,5,"Alterations, extensions, formation of balcony and terrace and conversion of Conservative Club to five flats",local-authority-eng:BPC,not owned by a public authority,2017-03-21,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.863864 50.73752),B/BLR/0070,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
130-138 Holdenhurst Road,,20/12/2019,2017-12-20,,0.378206123,103,103,Non-material amendment to application no. 7-2015-751-S,local-authority-eng:BPC,not owned by a public authority,2017-05-30,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.861876 50.725259),B/BLR/0071,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
28 Percy Road ,,20/12/2019,2017-12-20,,0.066983168,5,5,Change of use from hotel and owners flat to 6 flats with parking and cycle facilities,local-authority-eng:BPC,not owned by a public authority,2017-10-04,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.836007 50.723539),B/BLR/0072,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
1 Burnaby Road,yes,,2017-12-20,,0.073280364,10,10,Erection of a 4 storey building comprising 10 flats with bin and cycle stores and formation of parking spaces,local-authority-eng:BPC,not owned by a public authority,2018-01-26,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.898577 50.711627),B/BLR/0073,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
"St Stephen's Road Car Park, 9-11 St Stephen's Road",,,2017-12-20,,0.377601433,46,46,"Erection of a 6 storey building and a 7 storey building comprising a total of 46 flats, including undercroft, basement and surface parking, cycle and bin stores, associated access and landscape provision",local-authority-eng:BPC,owned by a public authority,2017-07-27,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.879928 50.722992),B/BLR/0074,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
37-39 Oxford Road,yes,,2017-12-20,,0.222996231,149,149,"Minor material amendment to condition no. 4 of Appeal No. APP/G1250/W/16/3159914(7/2015/13231/T - outline submission for the erection of a 16 storey block of student accommodation) to vary the layout and floor plans, and provision of an electric sub-sta",local-authority-eng:BPC,not owned by a public authority,2018-12-01,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.864776 50.725134),B/BLR/0075,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
"Wessex Hotel, 11-13 West Cliff Road",,,2017-12-20,,0.935095073,87,87,"Demolition of existing buildings and the erection of 3 x 6 storey buildings comprising a new 100 room hotel (Class C1), and 88 residential units (Class C3), together with underground car parking, access and servicing arrangements, and landscaping",local-authority-eng:BPC,not owned by a public authority,2017-09-18,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.886161 50.716918),B/BLR/0076,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
Land adj 107 Belle Vue Road,,20/12/2019,2017-12-20,,0.029216351,7,7,Outline submission for erection of a 3 storey block of 7 flats with bin and cycle stores and formation of parking spaces,local-authority-eng:BPC,not owned by a public authority,2017-02-10,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,outline planning permission,POINT(-1.799124 50.721573),B/BLR/0077,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
77 Lansdowne Road ,,,2017-12-20,,0.126908904,14,14,"Alterations, extension and conversion of the premises into 14 flats with associated access, parking, bin and cycle storage",local-authority-eng:BPC,not owned by a public authority,2017-10-17,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.871217 50.730559),B/BLR/0078,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
744-748 Christchurch Road,yes,,2017-12-20,,0.064234587,7,7,"Alterations, change of use of ground floor from A2 offices to B1 offices, erection of a third floor extension to form seven flats and formation of underground parking",local-authority-eng:BPC,not owned by a public authority,2018-03-04,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.832873 50.728547),B/BLR/0079,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
"Kinson Manor Farm, Manor Farm Road",,,2017-12-20,,0.458933431,9,9,"Demolition of a garage, alterations and conversion of stable building to nine apartments, erection of a car barn for nine cars and formation of car parking",local-authority-eng:BPC,not owned by a public authority,2017-11-24,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.899533 50.774288),B/BLR/0080,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
St. Albans House Rest Home 59-61 St Albans Avenue ,,,2017-12-20,,0.178061664,14,14,Erection of 2 x 3 storey blocks of 7 flats (14 in total) and formation of parking spaces and cycle store,local-authority-eng:BPC,not owned by a public authority,2017-11-27,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.855687 50.739809),B/BLR/0081,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
7 Warren Edge Close,,20/12/2019,2017-12-20,,0.082286617,7,7,Erection of a 2/3 storey building of 8 flats with bin and cycle store and formation of parking spaces - Revised scheme,local-authority-eng:BPC,not owned by a public authority,2016-03-08,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.792086 50.720174),B/BLR/0082,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
 Hawkwood Road Car Park,,,2017-12-20,,0.999999835,0,0,,local-authority-eng:BPC,owned by a public authority,,,not permissioned,,POINT(-1.83795 50.725935),B/BLR/0083,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
 Central Car Park,yes,,2017-12-20,,1.244862178,0,0,,local-authority-eng:BPC,owned by a public authority,,,not permissioned,,POINT(-1.87361 50.719921),B/BLR/0084,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
" Asda, St. Paul's Road",,,2017-12-20,,3.491115316,0,0,,local-authority-eng:BPC,not owned by a public authority,,,not permissioned,,POINT(-1.864523 50.72646),B/BLR/0085,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
 Glen Fern Road,,,2017-12-20,,1.153196067,0,0,,local-authority-eng:BPC,owned by a public authority,,,not permissioned,,POINT(-1.873096 50.721668),B/BLR/0086,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
 Land at Cambridge Road,yes,,2017-12-20,,0.490747096,0,0,,local-authority-eng:BPC,owned by a public authority,,,not permissioned,,POINT(-1.888676 50.722284),B/BLR/0087,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
 Eden Glen,,,2017-12-20,,0.427289521,0,0,,local-authority-eng:BPC,mixed ownership,,,not permissioned,,POINT(-1.879105 50.7183),B/BLR/0088,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
"Ambulance Station, 42 Porchester Road",yes,,2017-12-20,,0.232810082,0,0,,local-authority-eng:BPC,not owned by a public authority,,,not permissioned,,POINT(-1.866563 50.73032),B/BLR/0089,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
" Land adj. 131, Jewell Road",yes,,2017-12-20,,0.026562602,0,0,,local-authority-eng:BPC,owned by a public authority,,,not permissioned,,POINT(-1.825171 50.751959),B/BLR/0090,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
 Wilkinson Drive,yes,,2017-12-20,,0.02776288,0,0,,local-authority-eng:BPC,owned by a public authority,,,not permissioned,,POINT(-1.824433 50.751932),B/BLR/0091,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
 Durley Road,,,2017-12-20,,0.324698229,0,0,,local-authority-eng:BPC,owned by a public authority,,,not permissioned,,POINT(-1.887082 50.717298),B/BLR/0092,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
"Former Winter Gardens site, Keystone House and 20, 20a and 20b Exeter Road ",yes,,2019-12-20,,1.967047746,351,351,"Outline planning application for demolition of existing buildings & construction of a mixed use scheme comprising 352 residential apartments (use class C3) in buildings between 3 storeys & 15 storeys, between 4124sq.m. and 5284sq.m. of leisure (use clas",local-authority-eng:BPC,mixed ownership,2019-03-28,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,outline planning permission,POINT(-1.881079 50.717836),B/BLR/0093,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2019-12-20
 Land adj. Princess Road/Wessex Way,,,2017-12-20,,0.622444871,0,0,,local-authority-eng:BPC,mixed ownership,,,not permissioned,,POINT(-1.904783 50.724447),B/BLR/0094,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
"HANNAH LEVY HOUSE, 15 POOLE ROAD",yes,,2017-12-20,,0.23082517,0,0,,local-authority-eng:BPC,not owned by a public authority,,,not permissioned,,POINT(-1.893073 50.720472),B/BLR/0095,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
Richmond Hill,,,2017-12-20,,0.296372297,0,0,,local-authority-eng:BPC,owned by a public authority,,,not permissioned,,POINT(-1.878614 50.723157),B/BLR/0096,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
40-42 Ashley Road,yes,,2018-12-20,,0.096136263,7,7,Erection of three dwellinghouses and a 2/3 storey block of six flats with bin and cycle stores and formation of parking spaces,local-authority-eng:BPC,not owned by a public authority,2018-02-23,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.838252 50.729089),B/BLR/0097,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2018-12-20
1008 Wimborne Road,yes,,2018-12-20,,0.035989683,8,8,"Alterations, extensions and conversion of premises to 10 flats with bins and cycle stores and formation of car parking spaces",local-authority-eng:BPC,not owned by a public authority,2018-07-24,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.873457 50.75652),B/BLR/0098,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2018-12-20
40 Gervis Road,yes,,2018-12-20,,0.075186448,12,12,Demolition of existing building and erection of a 3/4 storey building comprising of 13 flats with bin and cycle stores and formation of parking spaces,local-authority-eng:BPC,not owned by a public authority,2017-12-19,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.868616 50.720067),B/BLR/0099,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2018-12-20
676-680 Wimborne Road ,yes,,2019-12-20,,0.15680791,21,21,Outline submission for the erection of a 3 storey block of student accommodation (21 self-contained units) with bin and cycle stores,local-authority-eng:BPC,not owned by a public authority,2018-07-31,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,outline planning permission,POINT(-1.878169 50.748108),B/BLR/0100,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2018-12-17
"Addiscombe, 8 Cranborne Road",yes,,2018-12-20,,0.139073932,17,17,"Outline submission for the demolition of the existing building and erection of a block of 23 flats with cycle, bin stores and basement parking spaces - Revised scheme",local-authority-eng:BPC,not owned by a public authority,2018-01-03,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,outline planning permission,POINT(-1.882804 50.718405),B/BLR/0101,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2018-12-20
79 Lowther Road,yes,,2018-12-20,,0.064959213,5,5,"Alterations, 2 storey extension and conversion of dwellinghouse into 6 flats with roof extension and roof lights and bin and cycle stores.",local-authority-eng:BPC,not owned by a public authority,2018-03-04,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.863284 50.73251),B/BLR/0102,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2018-12-20
97 Ashley Road,yes,,2018-12-20,,0.134820781,19,19,"Demolition of part of existing building, extension and conversion of former Portman Hotel to 19 flats and a detached dwellinghouse with cycle, bin stores, formation of new vehicular access and parking spaces",local-authority-eng:BPC,not owned by a public authority,2018-08-05,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.840641 50.730253),B/BLR/0103,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2018-12-20
21-23 St Clement's Road,yes,,2018-12-20,,0.073921913,6,6,"Alterations, single storey extension, formation of balcony and conversion of premises to 8 flats, modification of vehicular access and formation of parking spaces",local-authority-eng:BPC,not owned by a public authority,2018-05-14,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.85077 50.728797),B/BLR/0104,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2018-12-20
"Grange Court, 12 Wharncliffe Road",yes,,2018-12-20,,0.190668179,5,5,"Alterations and extensions to premises to form an additional 5 units, including the Coach House, with bin and cycle stores and formation of parking spaces",local-authority-eng:BPC,not owned by a public authority,2018-11-06,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.845673 50.72389),B/BLR/0105,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2018-12-20
"Gainsborough Court, Cromwell Road",yes,,2018-12-20,,0.250758144,9,9,"Alterations, part 2 storey, part 1½ storey extension and new dormers to Block B to form 6 additional flats and new dormers to Block A to form an additional 3 flats (9 new flats in total) with associated car parking, refuse and cycle stores.",local-authority-eng:BPC,not owned by a public authority,2018-06-13,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.82009 50.730344),B/BLR/0106,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2018-12-20
1628 Wimborne Road,yes,,2018-12-20,,0.118462385,9,9,Erection of 11 flats with associated parking - Approval of reserved matters in respect of application no. 7-2018-14007-L,local-authority-eng:BPC,not owned by a public authority,2018-10-09,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,reserved matters approval,POINT(-1.911108 50.768548),B/BLR/0107,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2018-12-20
520-524 Wimborne Road,yes,,2018-12-20,,0.032921796,8,8,"Alterations, extension and conversion of premises to retail unit and 8 flats with bin and cycle stores",local-authority-eng:BPC,not owned by a public authority,2018-06-07,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.878708 50.744608),B/BLR/0108,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2018-12-20
40 Florence Road,yes,,2018-12-20,,0.071563962,9,9,Demolition of doctors surgery and erection of a 2/3 storey block of 9 flats with bin and cycle store and formation of new parking spaces - Approval of reserved matters in respect of application no. 7-2017-2018-E,local-authority-eng:BPC,not owned by a public authority,2018-10-17,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,reserved matters approval,POINT(-1.834694 50.725563),B/BLR/0109,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2018-12-20
17 Holdenhurst Road,yes,,2018-12-20,,0.096221057,20,20,Prior approval procedure - Change of use of ground and first floor offices (Class B1(a)) to 20 flats (Class C3),local-authority-eng:BPC,not owned by a public authority,2018-07-24,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,other,POINT(-1.866054 50.723077),B/BLR/0110,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2018-12-20
193 Richmond Park Road,yes,,2018-12-20,,0.053086812,6,6,Prior approval procedure - Change of use of office (Class B1(a)) to 6 flats (Class C3),local-authority-eng:BPC,not owned by a public authority,2018-08-14,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,other,POINT(-1.864456 50.736642),B/BLR/0111,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2018-12-20
18 Knole Road,yes,,2018-12-20,,0.061257441,6,6,"Alterations, extensions and conversion of dwellinghouse into 7 flats, including new 2nd floor level with Juliet balconies, dormer windows and roof light and formation of parking spaces and bin and cycle stores",local-authority-eng:BPC,not owned by a public authority,2018-09-14,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.849077 50.72544),B/BLR/0112,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2018-12-20
"Wootton House, Wootton Mount",yes,,2018-12-20,,0.096459878,25,25,"Outline submission for erection of a 5 storey building comprising 31 student flats (arranged as a mixture of 1, 2 and 3 bed cluster units) with bin and cycle stores, modification to access and formation of parking spaces",local-authority-eng:BPC,not owned by a public authority,2018-10-15,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,outline planning permission,POINT(-1.869424 50.721713),B/BLR/0113,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2018-12-20
"1 Lansdowne Place, 17 Holdenhurst Road",yes,,2018-12-20,,0.018843538,5,5,Prior approval procedure - Change of use of part of 1st and 2nd floor offices (Class B1(a)) to 5 flats (Class C3),local-authority-eng:BPC,not owned by a public authority,2018-05-11,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,other,POINT(-1.865799 50.722923),B/BLR/0114,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2018-12-20
318-324 Holdenhurst Road,yes,,2018-12-20,,0.130226287,22,22,"Outline submission for the demolition of the existing building and the erection of a 4 storey building containing 4 retail units (mixed A1 or A2 use) and 23 flats with associated access, parking, cycle and bin stores",local-authority-eng:BPC,not owned by a public authority,2018-12-11,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,outline planning permission,POINT(-1.853837 50.730914),B/BLR/0115,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2018-12-20
37 Hamilton Road,yes,,2018-12-20,,0.062608679,5,5,Alterations and conversion of HMO to 6 flats,local-authority-eng:BPC,not owned by a public authority,2018-11-22,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.848012 50.727077),B/BLR/0116,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2018-12-20
land rear of 8 Duck Lane,yes,,2018-12-20,,0.217949109,11,11,,local-authority-eng:BPC,owned by a public authority,,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,not permissioned,,POINT(-1.918066 50.762003),B/BLR/0117,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2018-12-20
11 Florence Road ,yes,,2019-12-20,,0.065575183,8,8,Erection of a 3 storey block of 9 flats with bin and cycle stores and formation of parking spaces,local-authority-eng:BPC,not owned by a public authority,2019-02-19,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.838952 50.723965),B/BLR/0118,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2019-12-20
